,shop_review_positive_rate,shop_review_positive_rate
0.9809757016387268,,2.0
0.9809785150768656,1.0,
0.9809885931558936,1.0,
0.9809887287772864,1.0,
0.9809904952476238,3.0,
0.9809955624155894,1.0,
0.98099618497522,1.0,
0.9810017271157168,7.0,
0.9810049893086245,1.0,
0.9810052109598252,4.0,
0.9810070671378092,20.0,
0.9810147849462364,5.0,
0.9810173391404388,6.0,
0.9810175370977068,3.0,
0.9810187712593962,1.0,
0.9810189467913796,17.0,
0.9810204584668474,1.0,
0.9810288022106494,1.0,
0.9810298102981031,,5.0
0.9810299240357576,1.0,
0.981037063920519,15.0,
0.981039755351682,7.0,
0.9810407910253696,21.0,
0.98104337047059,17.0,
0.9810448710751845,1.0,
0.9810467577448528,2.0,
0.9810484602819288,21.0,
0.9810488136617804,14.0,
0.9810511392036936,4.0,
0.9810539722974048,1.0,
0.9810556464811784,2.0,
0.9810567343990624,9.0,
0.9810568295114656,14.0,10.0
0.9810573547511025,,2.0
0.9810593827469354,7.0,
0.9810597447954088,4.0,
0.9810601239932368,5.0,
0.981060606060606,3.0,
0.9810615023388726,6.0,
0.9810633648943918,7.0,
0.9810701178288584,13.0,
0.9810721256411421,24.0,
0.9810725552050472,23.0,
0.9810770926344498,1.0,
0.9810802016163844,6.0,
0.9810809583629732,33.0,
0.9810813406319024,6.0,
0.9810822701275846,3.0,
0.9810834682761668,2.0,
0.9810844892812106,4.0,
0.9810854416257596,19.0,
0.9810938555030384,2.0,
0.9810959254055436,19.0,
0.9810990642313708,6.0,
0.981116374343874,19.0,
0.9811223834596122,22.0,
0.9811246559182067,2.0,
0.9811266526154436,5.0,
0.9811283664242186,2.0,
0.981132075471698,4.0,
0.981133074012331,11.0,
0.9811447811447812,2.0,
0.981145251396648,23.0,
0.9811537357696356,3.0,
0.9811542497376704,1.0,
0.981154899089578,8.0,
0.9811552642359688,4.0,
0.9811554673939996,7.0,
0.9811680808214204,6.0,
0.9811692669015266,4.0,
0.981169474727453,20.0,
0.9811716358451796,,1.0
0.9811780522645156,1.0,
0.9811867467349767,1.0,
0.9811935807422268,8.0,
0.9811939921746812,6.0,
0.9812004530011325,2.0,
0.9812027491408934,23.0,
0.9812118458225496,9.0,
0.9812122567658242,1.0,
0.9812153123665859,5.0,
0.981215890341414,6.0,
0.9812179852020491,10.0,
0.9812233285917497,4.0,
0.9812379156422314,1.0,
0.9812439600028926,8.0,
0.98125,1.0,
0.9812547293114122,20.0,
0.9812610001035303,,1.0
0.9812625474012938,2.0,
0.9812651952138056,1.0,
0.9812712826333712,4.0,
0.9812725631768952,3.0,
0.9812734082397004,10.0,
0.9812772202234424,1.0,
0.9812775330396476,18.0,
0.9812835915270312,2.0,
0.9812886675720536,11.0,
0.9813003650389144,26.0,
0.9813084112149532,7.0,
0.9813090418353576,,4.0
0.9813155386081984,15.0,
0.9813181993729094,,2.0
0.9813251216847124,1.0,
0.9813287373302146,1.0,
0.9813371616078752,1.0,
0.9813374805598756,1.0,
0.9813399503722084,3.0,
0.981345199383878,2.0,
0.9813494015412364,1.0,
0.9813586830512404,61.0,
0.9813593346716376,1.0,
0.981360301407892,3.0,
0.9813658439885024,1.0,
0.9813677313677314,2.0,
0.9813723081961844,1.0,
0.9813725490196078,1.0,
0.9813813813813814,7.0,
0.9813895781637716,1.0,
0.981393238030406,1.0,
0.9813988095238096,1.0,
0.9814049586776858,,7.0
0.9814101415516931,3.0,
0.981423595605966,9.0,
0.9814241486068112,6.0,
0.9814279818406934,7.0,
0.9814283150906156,10.0,
0.9814294861558354,4.0,
0.9814304540553492,2.0,
0.9814322047147804,3.0,
0.9814327282804488,49.0,
0.98143600093146,6.0,
0.9814364640883978,2.0,
0.9814369199037472,1.0,
0.9814385150812064,,2.0
0.981443298969072,,1.0
0.9814446653412856,,3.0
0.9814453125,13.0,
0.9814481966701336,4.0,
0.9814498742364356,3.0,
0.9814515448090576,,5.0
0.981454893515195,3.0,
0.9814564767305788,3.0,
0.9814582183345149,8.0,
0.9814582938673296,3.0,
0.9814590890769852,2.0,
0.9814612868047984,40.0,
0.9814623636608464,4.0,
0.9814645404239628,1.0,
0.9814772151315486,44.0,
0.9814772983962052,1.0,
0.9814814814814816,27.0,
0.9814816232471086,1.0,
0.9814819130128564,1.0,
0.9814839271851556,2.0,
0.9814975619531092,1.0,
0.9815000333934416,4.0,
0.9815074437545898,3.0,
0.981514397440455,13.0,
0.9815146094215862,1.0,
0.9815195071868584,33.0,
0.9815209665955936,35.0,
0.9815247115320485,1.0,
0.9815256257449344,5.0,
0.9815303430079156,,3.0
0.9815309301290609,,2.0
0.9815379543394048,4.0,
0.9815471965933286,12.0,
0.981549815498155,1.0,
0.9815607899119676,8.0,
0.9815668202764976,2.0,
0.9815743552398356,12.0,
0.9815774323546343,6.0,
0.9815805109922756,14.0,
0.9815842285444456,13.0,
0.9815891472868216,1.0,
0.98159509202454,2.0,
0.9815954039351265,1.0,
0.9815980054612372,12.0,
0.981610337972167,1.0,
0.9816198268706272,1.0,
0.9816229441348376,1.0,
0.9816272965879264,3.0,
0.981636256621542,,4.0
0.9816399141747468,1.0,
0.981640625,19.0,
0.981643259980095,5.0,
0.9816440542697524,1.0,
0.9816493477780236,6.0,
0.981651376146789,3.0,
0.9816530972123212,6.0,
0.9816666666666668,10.0,
0.9816717379631288,1.0,
0.9816744520301832,23.0,
0.9816796078291052,1.0,
0.9816806524051529,8.0,
0.9816932375371424,4.0,
0.9816955684007708,14.0,
0.9816986459471156,2.0,
0.9816992972830784,6.0,
0.9816996741037854,1.0,
0.9817031683860172,1.0,
0.9817035480281864,8.0,
0.9817043452180108,7.0,
0.9817053550907836,51.0,
0.9817057483093208,3.0,
0.9817061865227332,2.0,
0.9817088242564058,3.0,
0.9817090544776049,2.0,
0.9817122145107812,1.0,
0.9817130411925952,5.0,
0.9817147793535382,2.0,
0.9817168156103959,5.0,
0.9817171788200548,2.0,
0.9817187382932494,6.0,
0.9817194770662532,6.0,
0.9817215021601858,5.0,
0.9817223198594024,6.0,
0.9817314305364512,8.0,
0.981737012987013,1.0,
0.9817385772555476,9.0,
0.9817395482940894,3.0,
0.9817437522696508,3.0,
0.9817442821713972,,2.0
0.981749710312862,1.0,
0.9817501169864296,7.0,
0.9817515518659786,9.0,
0.9817518248175182,2.0,
0.981752720726618,3.0,
0.981754161331626,2.0,
0.9817572231535352,1.0,
0.9817578772802652,1.0,
0.9817584823057278,13.0,
0.9817605075337034,,1.0
0.9817618309691264,12.0,
0.9817621788117046,1.0,
0.9817680729277084,2.0,
0.9817708333333334,8.0,
0.9817711785761634,1.0,
0.981775799957618,1.0,
0.9817796610169492,1.0,
0.9817799494360172,1.0,
0.9817812287021712,1.0,
0.9817833173537872,1.0,
0.9817891373801916,3.0,
0.9817938072997752,6.0,
0.9818020417221482,12.0,
0.9818112560708504,19.0,
0.9818173490885774,50.0,
0.9818181818181818,68.0,
0.9818239795918368,3.0,
0.9818254467961448,1.0,
0.9818294918805658,5.0,
0.9818300334066652,5.0,
0.9818322381136452,1.0,
0.9818341474123264,3.0,
0.9818360058819412,11.0,
0.9818365287588294,39.0,
0.9818381344307271,2.0,
0.9818525519848772,1.0,
0.981853203568532,3.0,
0.981859410430839,2.0,
0.9818596257954222,10.0,
0.9818622076023392,22.0,
0.9818790840700676,2.0,
0.9818809318377912,69.0,
0.9818810739581616,6.0,
0.9818890603427272,1.0,
0.9818934961779904,4.0,
0.9819021948402002,11.0,
0.9819047619047621,1.0,
0.9819054652880356,36.0,
0.9819112429477111,1.0,
0.98191161356629,5.0,
0.9819121447028424,21.0,
0.9819122949866232,15.0,
0.9819144436503654,14.0,
0.9819224989754564,20.0,
0.9819254887495388,10.0,
0.9819277108433736,2.0,
0.9819377095062974,4.0,
0.9819419495130944,6.0,
0.9819435244473884,1.0,
0.9819481991802564,27.0,
0.9819484014819652,,2.0
0.9819494584837544,1.0,
0.981958762886598,,3.0
0.9819602124778668,1.0,
0.9819626770965528,2.0,
0.9819662594531704,1.0,
0.9819674980446684,17.0,
0.9819701853344076,3.0,
0.981979230299328,6.0,
0.9819805194805196,7.0,
0.9819811320754716,9.0,
0.9819870759289177,,1.0
0.9819887429643528,46.0,
0.981994884910486,5.0,
0.9819957862478452,2.0,
0.9820017806629024,9.0,
0.9820043304320396,7.0,
0.9820081086150428,18.0,
0.982009577634928,11.0,
0.9820128660910784,8.0,
0.9820170109356016,7.0,
0.9820224719101124,4.0,
0.982023833568976,5.0,
0.9820262835314576,,3.0
0.982027775256422,,9.0
0.9820299166750326,2.0,
0.9820301725939236,10.0,
0.9820341836074064,,2.0
0.9820359281437124,4.0,
0.9820401676058372,,6.0
0.9820426487093152,1.0,
0.9820429104477612,14.0,
0.9820466786355476,1.0,
0.9820520364843848,4.0,
0.9820556181886508,9.0,
0.9820560747663551,1.0,
0.9820585457979226,3.0,
0.9820627802690582,1.0,
0.9820653914461234,13.0,
0.9820668207118048,13.0,
0.9820675105485231,3.0,
0.9820697125963372,11.0,
0.9820761762509336,5.0,
0.982078853046595,1.0,
0.9820805790249384,19.0,
0.982080637132902,9.0,
0.9820824135393672,2.0,
0.9820844857933116,4.0,
0.9820849285442907,25.0,
0.9820895522388059,1.0,
0.9820927519783096,1.0,
0.98209610180648,16.0,
0.9820962327489744,3.0,
0.9820988549065082,10.0,
0.982101167315175,1.0,
0.9821035792841432,,1.0
0.9821129122414756,4.0,
0.9821154027172038,4.0,
0.982129491017964,15.0,
0.9821328866554996,1.0,
0.9821388223597992,23.0,
0.9821428571428572,17.0,1.0
0.9821463225305648,10.0,
0.9821545361113706,9.0,
0.9821570002941776,28.0,
0.9821591948764868,3.0,
0.9821650767316468,2.0,
0.9821673525377228,1.0,
0.9821795750514052,1.0,
0.9821872410936204,1.0,
0.9821925431274346,,3.0
0.9821936965567598,,2.0
0.9821951219512196,1.0,
0.9821955977632404,5.0,
0.9821958456973294,3.0,
0.9821961222967934,,2.0
0.98219642877197,1.0,
0.9821971160171076,2.0,
0.9821993011894038,5.0,
0.9822004642985229,2.0,
0.9822008409991599,4.0,
0.9822010850218572,27.0,
0.9822014886301286,5.0,
0.9822019395322305,,1.0
0.98221044663134,32.0,
0.9822117348096384,23.0,
0.9822120866590649,5.0,
0.9822145725760184,3.0,
0.9822150363783346,3.0,
0.9822252712984908,,1.0
0.9822268088521958,1.0,
0.9822505404482876,3.0,
0.9822512309630138,3.0,
0.9822580645161292,1.0,
0.9822616407982262,4.0,
0.9822652156388552,6.0,
0.9822695035460992,3.0,
0.9822759315206444,,3.0
0.9822798080977287,15.0,
0.9822868173044168,4.0,
0.9822873634768832,14.0,
0.9822894168466524,3.0,
0.9822900208018368,16.0,
0.9822928566628588,14.0,
0.9822973360068749,5.0,
0.9823008849557522,11.0,
0.9823053589484328,27.0,
0.9823113207547168,1.0,
0.9823151125401928,2.0,
0.982318158332855,1.0,
0.9823217046447535,7.0,
0.98232266726337,1.0,
0.9823232323232324,,3.0
0.9823242940228436,16.0,
0.9823249490142758,3.0,
0.9823255813953488,1.0,
0.9823399558498896,5.0,
0.9823404756298564,6.0,
0.9823428571428572,4.0,
0.9823434452142328,10.0,
0.982348787950106,13.0,
0.9823626997293284,14.0,
0.98236390490927,12.0,
0.9823653536977492,,1.0
0.9823665893271462,5.0,
0.9823667366119448,12.0,
0.982373074729036,5.0,
0.9823788546255506,9.0,
0.9823798569153374,2.0,
0.9823828787681064,,3.0
0.9823877726605598,1.0,
0.9824030147034084,6.0,
0.9824170056423042,7.0,
0.9824175824175824,2.0,
0.9824204587658951,20.0,
0.9824235254351869,,5.0
0.9824287387739165,3.0,
0.9824327329330664,1.0,
0.982435332655597,4.0,
0.9824398031129441,5.0,
0.9824472288068632,2.0,
0.9824473420260782,1.0,
0.982449397899052,,1.0
0.9824511906105404,8.0,
0.9824561403508772,131.0,4.0
0.982461087299797,3.0,
0.9824699110413396,11.0,
0.9824699847810158,6.0,
0.9824754161401966,37.0,
0.9824808472284812,7.0,
0.9824884792626728,1.0,
0.9824888474598842,11.0,
0.9824888840094416,29.0,
0.982489845208036,17.0,
0.9824900133155792,10.0,
0.9824903257677636,12.0,
0.9824905265908794,3.0,
0.9824945295404814,4.0,
0.9824956379805256,7.0,
0.9824958402662228,2.0,
0.9824970828471412,4.0,
0.9824986890403776,15.0,
0.9825004990351986,5.0,
0.9825012866700978,5.0,
0.9825028274898544,5.0,
0.9825100060310324,46.0,2.0
0.9825153983707532,9.0,
0.9825249169435216,9.0,
0.9825284956060212,13.0,
0.982532751091703,,3.0
0.9825377538621768,13.0,
0.982545045045045,1.0,
0.9825610363726957,1.0,
0.9825627476882429,6.0,
0.9825663190566668,28.0,
0.982569326542162,1.0,
0.9825761486835312,4.0,
0.98258138206739,18.0,
0.9825814547337199,3.0,
0.982591535398386,1.0,
0.9825990244244192,1.0,
0.9826056338028168,3.0,
0.982605934445895,4.0,
0.982608695652174,3.0,
0.9826111744583808,16.0,
0.9826185402237612,3.0,
0.982630979498861,4.0,
0.9826315789473684,12.0,
0.9826325411334552,7.0,
0.9826435013633504,1.0,
0.9826435246995996,7.0,
0.9826507897247448,3.0,
0.9826828276668192,1.0,
0.9826999432785024,9.0,
0.9827209432332163,1.0,
0.9827380405839684,3.0,
0.9827388598837964,20.0,
0.9827391058290889,5.0,
0.9827411167512692,1.0,
0.9827422661485268,1.0,
0.9827423435670858,1.0,
0.9827426560970404,16.0,
0.9827443781551172,1.0,
0.9827517047733654,1.0,
0.9827564648546392,25.0,
0.9827586206896552,3.0,
0.9827599386131513,15.0,
0.9827638804148872,2.0,
0.9827654819848776,1.0,
0.982767712227257,16.0,
0.9827717584031088,,4.0
0.98277210836928,24.0,
0.9827811986291828,24.0,
0.9827830276717751,1.0,
0.9827840629611412,2.0,
0.982788296041308,6.0,
0.9827910339840924,1.0,
0.9827920504120212,1.0,
0.9827935222672064,3.0,
0.9827971891245342,1.0,
0.9827975183305132,6.0,
0.9828033565198188,17.0,
0.982804415792823,14.0,
0.9828051667566556,14.0,
0.9828110318907864,17.0,
0.9828163540905897,,2.0
0.9828178694158076,9.0,
0.9828188217037078,11.0,
0.9828208459650642,1.0,
0.982823325635104,1.0,
0.9828326180257512,10.0,
0.9828355932673376,9.0,
0.982836607836608,13.0,
0.9828458942632172,9.0,
0.9828571428571428,7.0,
0.9828585961342828,4.0,
0.9828589909443726,1.0,
0.9828618286182862,4.0,
0.9828634604754009,5.0,
0.9828672510086855,3.0,
0.9828806617091502,1.0,
0.9828815977175464,5.0,
0.9828833843584748,1.0,
0.9828840393667094,3.0,
0.9828921885087152,1.0,
0.9828944882239832,3.0,
0.9828945906919916,7.0,
0.9828946698569464,5.0,
0.9828965793158632,4.0,
0.9828984798648768,3.0,
0.9829007599662236,4.0,
0.9829007633587786,8.0,
0.982903229390004,2.0,
0.9829044448443404,12.0,
0.9829046528688616,14.0,
0.9829052838213644,6.0,
0.9829059829059827,16.0,
0.9829083776968338,,4.0
0.9829136690647482,1.0,
0.9829181120571848,,1.0
0.9829290206648698,4.0,
0.9829351535836176,3.0,
0.9829359513791492,7.0,
0.982940291018565,10.0,
0.9829421049951628,3.0,
0.9829457364341084,9.0,
0.9829545454545454,1.0,
0.9829559289018748,1.0,
0.9829569663400084,3.0,
0.9829614604462474,1.0,
0.982962447844228,1.0,
0.9829656808570209,25.0,
0.9829683698296836,3.0,
0.9829758256724548,1.0,
0.9829883516299338,3.0,
0.9829895041621426,7.0,
0.9829982458507625,20.0,
0.983002325997495,4.0,
0.9830061826413056,40.0,
0.9830065359477124,1.0,
0.9830122734292448,7.0,
0.9830148619957536,1.0,
0.9830152594099696,40.0,
0.9830153559795254,9.0,
0.9830164494766076,2.0,
0.9830196580775484,45.0,
0.9830220713073003,5.0,
0.9830261376653128,2.0,
0.9830263633080536,6.0,
0.9830267004003832,42.0,
0.9830285714285716,60.0,
0.9830287206266318,2.0,
0.9830298294489366,40.0,
0.9830342633634984,38.0,
0.98303946263644,41.0,
0.9830442817828926,54.0,
0.9830488986711782,61.0,
0.9830508474576272,139.0,
0.9830516790097412,28.0,
0.9830586785769291,50.0,
0.983063211258228,31.0,
0.9830725007984671,,3.0
0.9830728112092006,12.0,
0.9830783495595736,8.0,
0.9830808568002598,20.0,
0.9830833806897864,39.0,
0.9830841856805664,8.0,
0.9830882352941176,1.0,
0.9830887631258244,53.0,
0.9830908375933936,2.0,
0.9830970556161396,8.0,
0.9830974842767296,7.0,
0.9830985915492958,6.0,
0.9831027653559248,28.0,
0.9831051897136024,25.0,
0.983108108108108,,1.0
0.9831102613129382,1.0,
0.9831107619795758,4.0,
0.983117393011386,7.0,
0.9831185333091303,8.0,
0.9831223628691984,11.0,
0.9831252109348632,,1.0
0.9831387808041504,1.0,
0.983142442329408,5.0,
0.98314268512944,7.0,
0.9831429874439636,,7.0
0.9831460674157304,5.0,
0.9831528279181708,3.0,
0.9831604270034582,5.0,
0.9831625183016104,111.0,
0.9831646126760564,1.0,
0.9831680885404658,9.0,
0.9831685813518568,30.0,
0.983171093878898,1.0,
0.9831756046267088,4.0,
0.983178062349804,30.0,
0.9831831831831832,4.0,
0.9831870035238608,17.0,
0.9831905075807514,2.0,
0.9831919321274212,,2.0
0.9831932773109244,1.0,
0.9831960461285008,2.0,
0.9831978319783198,1.0,
0.9831983198319832,2.0,
0.983203425183884,2.0,
0.983203835344685,36.0,
0.9832195905258933,10.0,
0.9832233741753064,1.0,
0.9832261443042531,,16.0
0.9832278481012658,1.0,
0.9832285115303984,3.0,
0.9832317073170732,5.0,
0.9832338079926504,6.0,
0.9832339190714172,3.0,
0.9832364009579201,2.0,
0.9832365508929548,,1.0
0.983238782877772,9.0,
0.9832424006235386,1.0,
0.9832502117248518,1.0,
0.9832520891364902,1.0,
0.9832521908471276,1.0,
0.9832580680691706,3.0,
0.9832596633123296,4.0,
0.9832610969959648,6.0,
0.9832643851071832,4.0,
0.9832674170976574,2.0,
0.983268219280202,113.0,
0.9832691541627938,14.0,
0.9832706766917292,2.0,
0.9832716744410488,1.0,
0.9832738207103928,3.0,
0.9832762442071328,2.0,
0.9832808811959088,,2.0
0.9832899470387992,88.0,
0.9832915622389308,9.0,
0.9832923832923832,2.0,
0.9832932692307692,1.0,
0.9832948254366244,61.0,
0.9832952770099748,1.0,
0.98330122029544,2.0,
0.9833029751062538,2.0,
0.983305302475314,106.0,
0.9833175952156122,3.0,
0.9833220885082478,107.0,
0.9833294115517583,1.0,
0.9833317275267368,116.0,
0.9833333333333332,12.0,
0.983337343599615,12.0,
0.9833391512706806,31.0,
0.9833409402099498,9.0,
0.98334266155767,18.0,
0.9833431970426026,13.0,
0.9833488304331618,10.0,
0.9833509672868656,8.0,
0.9833573042942264,,1.0
0.9833641404805916,109.0,
0.9833642428100866,,1.0
0.9833696006031218,,30.0
0.9833698015625322,118.0,
0.9833729216152018,2.0,
0.9833773567720192,3.0,
0.9833788141900272,10.0,
0.9833798154320568,2.0,
0.9833803700219504,2.0,
0.9833826542226268,5.0,
0.9833852544132918,15.0,
0.9833886288233424,3.0,
0.9833926453143536,2.0,
0.9833936555248032,9.0,
0.9833974488762908,6.0,
0.9833987516890804,1.0,
0.9834035827186512,23.0,
0.9834037417018708,2.0,
0.9834054834054834,8.0,
0.9834097806987516,3.0,
0.9834123222748816,1.0,
0.9834183673469388,3.0,
0.983424408014572,3.0,
0.9834269985090032,2.0,
0.9834298400201406,3.0,
0.983433734939759,1.0,
0.9834354436124348,,1.0
0.9834437086092715,7.0,
0.9834463502193858,3.0,
0.983446458745024,1.0,
0.9834478450968144,1.0,
0.9834576115636112,1.0,
0.983463981232477,1.0,
0.9834651329978432,9.0,
0.9834710743801652,2.0,
0.983471999403052,5.0,
0.9834745762711864,8.0,
0.983475917028009,12.0,
0.9834834834834836,1.0,
0.9834942385549672,1.0,
0.9834960881731484,3.0,
0.9834983498349836,6.0,
0.9835007173601148,,2.0
0.983510011778563,1.0,
0.9835114503816794,1.0,
0.9835154116269996,1.0,
0.9835164835164836,11.0,
0.9835180620870064,25.0,
0.9835234474017744,2.0,
0.9835253754531332,,1.0
0.9835283918508886,1.0,
0.983529411764706,1.0,
0.983531796300988,6.0,
0.9835345521444177,5.0,
0.9835385612443291,33.0,
0.9835390946502056,10.0,
0.9835417611611482,1.0,
0.9835486900482528,1.0,
0.9835611377909124,4.0,
0.9835766423357664,1.0,
0.9835820895522388,1.0,
0.9835846966700864,1.0,
0.98358771375049,1.0,
0.9835923133947568,1.0,
0.98359375,1.0,
0.9835939681653171,,1.0
0.9835942355781044,1.0,
0.9836065573770492,7.0,
0.9836090923148292,3.0,
0.9836103522194868,1.0,
0.983615221987315,5.0,
0.9836154123154484,3.0,
0.9836194987171896,1.0,
0.9836211368857928,4.0,
0.9836244743715614,9.0,
0.9836256660746004,,2.0
0.9836272040302269,6.0,
0.9836289222373806,3.0,
0.9836305888101636,11.0,
0.9836311452643274,11.0,
0.983634781642816,6.0,
0.98363629632372,8.0,
0.9836399304141836,9.0,
0.9836499158451549,11.0,
0.9836519300317368,3.0,
0.9836528169699328,1.0,
0.983661825726141,1.0,
0.9836618909117024,1.0,
0.9836634936969384,27.0,
0.9836657766609078,4.0,
0.9836660617059892,,1.0
0.9836680761099366,1.0,
0.983668903803132,1.0,
0.9836705520123158,77.0,
0.9836710603974032,3.0,
0.9836956521739132,12.0,
0.9836965471812044,72.0,
0.9837082368508104,66.0,
0.9837099811676084,7.0,
0.9837134446614764,53.0,
0.9837177747625508,2.0,
0.9837207113955021,2.0,
0.9837223587223588,3.0,
0.9837243886318572,77.0,
0.9837304075235108,1.0,
0.9837351482293228,9.0,
0.9837359098228664,1.0,
0.9837385019710908,,35.0
0.9837398373983741,12.0,
0.9837411461687058,3.0,
0.9837431480031325,4.0,
0.9837432033341612,69.0,
0.9837436255856696,,3.0
0.9837457544881124,9.0,
0.9837463791438686,2.0,
0.9837486831424971,10.0,
0.98375,2.0,
0.9837516672729476,,3.0
0.9837541694751214,3.0,
0.9837619673362118,1.0,
0.9837728194726166,9.0,
0.9837740384615384,5.0,
0.9837769328263624,13.0,
0.9837776910738284,7.0,
0.9837783878213128,4.0,
0.9837801306600584,6.0,
0.9837837837837838,1.0,
0.983785094060306,9.0,
0.9837897042716321,10.0,
0.9837905236907729,2.0,
0.9837935174069627,2.0,
0.9838014563828206,1.0,
0.9838032393521297,3.0,
0.9838040259576613,86.0,
0.9838049966836172,64.0,
0.9838056680161944,5.0,
0.9838075651472158,9.0,
0.9838077258205054,,1.0
0.98380851812742,1.0,
0.9838110403397028,5.0,
0.9838131757606235,3.0,
0.9838232866049736,100.0,
0.9838235294117648,2.0,
0.9838266707354288,,2.0
0.9838309925646171,1.0,
0.9838343939726428,2.0,
0.983836384628072,10.0,
0.9838382948740532,43.0,
0.9838393270505892,82.0,
0.9838492597577388,1.0,
0.9838498130493509,1.0,
0.9838512720156556,94.0,
0.9838516028334734,1.0,
0.9838565988232644,1.0,
0.9838600451467268,11.0,
0.9838613269575612,5.0,
0.9838709677419356,17.0,
0.9838713921119794,54.0,
0.9838752248077242,10.0,
0.9838755935119976,1.0,
0.9838761005622148,2.0,
0.9838775083868908,3.0,
0.9838785046728972,7.0,
0.9838789849958578,5.0,
0.9838815648083902,12.0,
0.9838818601637188,93.0,
0.9838826578873014,10.0,
0.9838832378311392,,2.0
0.9838842295675052,11.0,
0.9838848370967228,1.0,
0.9838848461008948,6.0,
0.9838893967093236,11.0,
0.9838926174496644,16.0,
0.9838968620773536,8.0,
0.9838992119856016,3.0,
0.9838992290320068,111.0,
0.9839001447178004,2.0,
0.9839005391800556,47.0,
0.9839014130083056,8.0,
0.9839039097451856,,2.0
0.9839061868176304,7.0,
0.983907510862818,1.0,
0.9839079477095736,95.0,
0.9839107409952702,6.0,
0.9839131572063824,2.0,
0.9839135352519794,,5.0
0.9839139924015844,4.0,
0.9839142091152816,1.0,
0.9839152487164772,1.0,
0.9839166317618404,,39.0
0.9839170156071564,2.0,
0.9839185205038864,6.0,
0.9839187587544446,6.0,
0.9839217596938836,2.0,
0.9839228295819936,1.0,
0.9839263357699608,8.0,
0.9839264145684288,2.0,
0.9839269661179826,1.0,
0.9839285714285714,3.0,
0.9839304460176038,,3.0
0.983931792097065,21.0,
0.9839341874912856,3.0,
0.9839357429718876,8.0,
0.9839369158878504,3.0,
0.9839400428265525,2.0,
0.9839416058394159,10.0,
0.9839429847157822,8.0,
0.9839434509877352,9.0,
0.9839449541284404,1.0,
0.9839526667517984,17.0,
0.9839572192513371,7.0,
0.9839575938725948,1.0,
0.9839607201309328,5.0,
0.9839622301510074,2.0,
0.9839667458432304,,2.0
0.983971270911798,30.0,
0.9839743589743588,7.0,
0.9839754517558812,11.0,
0.9839773798303488,19.0,
0.9839790747098249,13.0,
0.983980913428766,7.0,
0.9839883551673944,,2.0
0.983988640258532,1.0,
0.983990747504261,5.0,
0.9839914621131272,3.0,
0.983991737671056,4.0,
0.9839935088883972,22.0,
0.983994664888296,22.0,
0.9839964384460378,5.0,
0.9839981919422216,,2.0
0.9839996622620004,,15.0
0.9840000000000001,3.0,
0.9840026865337496,18.0,
0.9840029031400144,30.0,
0.9840050011317216,22.0,
0.9840066120985422,14.0,
0.984008843036109,24.0,
0.9840103159252096,3.0,
0.9840110698347004,15.0,
0.9840115989397532,26.0,
0.9840120447375968,2.0,
0.984012157447934,8.0,
0.9840130505709624,5.0,
0.984013230429989,11.0,
0.9840137727496312,7.0,
0.984014616345814,21.0,
0.9840157278399864,7.0,
0.9840202988440936,10.0,
0.9840212095156206,2.0,
0.9840255591054312,2.0,
0.984025787965616,2.0,
0.9840281653857712,1.0,
0.9840301614990716,15.0,
0.9840302596421606,15.0,
0.9840303637926096,1.0,
0.9840309532184311,1.0,
0.9840322616931764,16.0,
0.9840336417913804,,3.0
0.9840353643428316,10.0,
0.9840363095703888,6.0,
0.9840365650470572,13.0,
0.984037005680912,15.0,
0.984037558685446,5.0,
0.9840385373823878,13.0,
0.9840388076050388,1.0,
0.9840393521546874,4.0,
0.9840413048580146,7.0,
0.9840425531914894,40.0,
0.9840443686006826,8.0,
0.984047856430708,1.0,
0.9840487114617726,5.0,
0.9840494791666666,14.0,
0.9840531561461794,18.0,
0.9840550592057452,1.0,
0.9840565033367091,46.0,
0.984058130843412,23.0,
0.9840637450199204,5.0,
0.9840648854961832,2.0,
0.9840660618748546,1.0,
0.9840679259683268,4.0,
0.984068217896232,5.0,
0.9840698308783415,,6.0
0.9840700405722828,,1.0
0.9840715502555366,7.0,
0.9840733531651304,15.0,
0.9840733944954128,23.0,
0.9840755220749499,2.0,
0.9840787567359106,9.0,
0.9840824742268042,181.0,
0.9840845070422536,6.0,
0.9840881883479649,1.0,
0.98408892310253,2.0,
0.984089212392684,3.0,
0.9840892541350256,6.0,
0.9840908335272801,1.0,
0.9840910979968416,2.0,
0.9840918913527712,1.0,
0.9840924202127659,2.0,
0.9840942709458672,,1.0
0.9840954274353876,2.0,
0.9840955731457052,12.0,
0.9840975043528728,,1.0
0.984103452401388,3.0,
0.9841059882219674,122.0,
0.9841069626639758,1.0,
0.984108488823924,8.0,
0.9841090165005006,37.0,
0.984113241851002,19.0,
0.984116014043928,1.0,
0.9841188524590164,4.0,
0.9841193455245428,4.0,
0.9841196325691388,114.0,
0.9841198836949228,1.0,
0.98412086971409,22.0,
0.9841251175917216,2.0,
0.9841252096143096,1.0,
0.984126984126984,10.0,5.0
0.9841271776366318,,2.0
0.984134179510426,1.0,
0.9841380674743102,1.0,
0.9841404920315644,,3.0
0.9841453094601786,1.0,
0.984147203538708,114.0,
0.9841488969038908,3.0,
0.984151550795518,12.0,
0.984156889612058,58.0,
0.984158415841584,4.0,
0.9841597796143252,64.0,
0.9841619724059106,93.0,
